"row ID","NomeCidade","CodEstadoIBGE","NomeEstado","Regiao"
"Row1069","Umirim",23,"Ceará","Nordeste"
"Row1070","Uruburetama",23,"Ceará","Nordeste"
"Row1071","Uruoca",23,"Ceará","Nordeste"
"Row1072","Varjota",23,"Ceará","Nordeste"
"Row1073","Várzea Alegre",23,"Ceará","Nordeste"
"Row1074","Viçosa do Ceará",23,"Ceará","Nordeste"
"Row1075","Acari",24,"Rio Grande do Norte","Nordeste"
"Row1076","Açu",24,"Rio Grande do Norte","Nordeste"
"Row1077","Afonso Bezerra",24,"Rio Grande do Norte","Nordeste"
"Row1078","Água Nova",24,"Rio Grande do Norte","Nordeste"
"Row1079","Alexandria",24,"Rio Grande do Norte","Nordeste"
"Row1080","Almino Afonso",24,"Rio Grande do Norte","Nordeste"
"Row1081","Alto do Rodrigues",24,"Rio Grande do Norte","Nordeste"
"Row1082","Angicos",24,"Rio Grande do Norte","Nordeste"
"Row1083","Antônio Martins",24,"Rio Grande do Norte","Nordeste"
"Row1084","Apodi",24,"Rio Grande do Norte","Nordeste"
"Row1085","Areia Branca",24,"Rio Grande do Norte","Nordeste"
"Row1086","Arês",24,"Rio Grande do Norte","Nordeste"
"Row1087","Augusto Severo",24,"Rio Grande do Norte","Nordeste"
"Row1088","Baía Formosa",24,"Rio Grande do Norte","Nordeste"
"Row1089","Baraúna",24,"Rio Grande do Norte","Nordeste"
"Row1090","Barcelona",24,"Rio Grande do Norte","Nordeste"
"Row1091","Bento Fernandes",24,"Rio Grande do Norte","Nordeste"
"Row1092","Bodó",24,"Rio Grande do Norte","Nordeste"
"Row1093","Bom Jesus",24,"Rio Grande do Norte","Nordeste"
"Row1094","Brejinho",24,"Rio Grande do Norte","Nordeste"
"Row1095","Caiçara do Norte",24,"Rio Grande do Norte","Nordeste"
"Row1096","Caiçara do Rio do Vento",24,"Rio Grande do Norte","Nordeste"
"Row1097","Caicó",24,"Rio Grande do Norte","Nordeste"
"Row1098","Campo Redondo",24,"Rio Grande do Norte","Nordeste"
"Row1099","Canguaretama",24,"Rio Grande do Norte","Nordeste"
"Row1100","Caraúbas",24,"Rio Grande do Norte","Nordeste"
"Row1101","Carnaúba dos Dantas",24,"Rio Grande do Norte","Nordeste"
"Row1102","Carnaubais",24,"Rio Grande do Norte","Nordeste"
"Row1103","Ceará-Mirim",24,"Rio Grande do Norte","Nordeste"
"Row1104","Cerro Corá",24,"Rio Grande do Norte","Nordeste"
"Row1105","Coronel Ezequiel",24,"Rio Grande do Norte","Nordeste"
"Row1106","Coronel João Pessoa",24,"Rio Grande do Norte","Nordeste"
"Row1107","Cruzeta",24,"Rio Grande do Norte","Nordeste"
"Row1108","Currais Novos",24,"Rio Grande do Norte","Nordeste"
"Row1109","Doutor Severiano",24,"Rio Grande do Norte","Nordeste"
"Row1110","Parnamirim",24,"Rio Grande do Norte","Nordeste"
"Row1111","Encanto",24,"Rio Grande do Norte","Nordeste"
"Row1112","Equador",24,"Rio Grande do Norte","Nordeste"
"Row1113","Espírito Santo",24,"Rio Grande do Norte","Nordeste"
"Row1114","Extremoz",24,"Rio Grande do Norte","Nordeste"
"Row1115","Felipe Guerra",24,"Rio Grande do Norte","Nordeste"
"Row1116","Fernando Pedroza",24,"Rio Grande do Norte","Nordeste"
"Row1117","Florânia",24,"Rio Grande do Norte","Nordeste"
"Row1118","Francisco Dantas",24,"Rio Grande do Norte","Nordeste"
"Row1119","Frutuoso Gomes",24,"Rio Grande do Norte","Nordeste"
"Row1120","Galinhos",24,"Rio Grande do Norte","Nordeste"
"Row1121","Goianinha",24,"Rio Grande do Norte","Nordeste"
"Row1122","Governador Dix-Sept Rosado",24,"Rio Grande do Norte","Nordeste"
"Row1123","Grossos",24,"Rio Grande do Norte","Nordeste"
"Row1124","Guamaré",24,"Rio Grande do Norte","Nordeste"
"Row1125","Ielmo Marinho",24,"Rio Grande do Norte","Nordeste"
"Row1126","Ipanguaçu",24,"Rio Grande do Norte","Nordeste"
"Row1127","Ipueira",24,"Rio Grande do Norte","Nordeste"
"Row1128","Itajá",24,"Rio Grande do Norte","Nordeste"
"Row1129","Itaú",24,"Rio Grande do Norte","Nordeste"
"Row1130","Jaçanã",24,"Rio Grande do Norte","Nordeste"
"Row1131","Jandaíra",24,"Rio Grande do Norte","Nordeste"
"Row1132","Janduís",24,"Rio Grande do Norte","Nordeste"
"Row1133","Januário Cicco",24,"Rio Grande do Norte","Nordeste"
"Row1134","Japi",24,"Rio Grande do Norte","Nordeste"
"Row1135","Jardim de Angicos",24,"Rio Grande do Norte","Nordeste"
"Row1136","Jardim de Piranhas",24,"Rio Grande do Norte","Nordeste"
"Row1137","Jardim do Seridó",24,"Rio Grande do Norte","Nordeste"
"Row1138","João Câmara",24,"Rio Grande do Norte","Nordeste"
"Row1139","João Dias",24,"Rio Grande do Norte","Nordeste"
"Row1140","José da Penha",24,"Rio Grande do Norte","Nordeste"
"Row1141","Jucurutu",24,"Rio Grande do Norte","Nordeste"
"Row1142","Jundiá",24,"Rio Grande do Norte","Nordeste"
"Row1143","Lagoa d'Anta",24,"Rio Grande do Norte","Nordeste"
"Row1144","Lagoa de Pedras",24,"Rio Grande do Norte","Nordeste"
"Row1145","Lagoa de Velhos",24,"Rio Grande do Norte","Nordeste"
"Row1146","Lagoa Nova",24,"Rio Grande do Norte","Nordeste"
"Row1147","Lagoa Salgada",24,"Rio Grande do Norte","Nordeste"
"Row1148","Lajes",24,"Rio Grande do Norte","Nordeste"
"Row1149","Lajes Pintadas",24,"Rio Grande do Norte","Nordeste"
"Row1150","Lucrécia",24,"Rio Grande do Norte","Nordeste"
"Row1151","Luís Gomes",24,"Rio Grande do Norte","Nordeste"
"Row1152","Macaíba",24,"Rio Grande do Norte","Nordeste"
"Row1153","Macau",24,"Rio Grande do Norte","Nordeste"
"Row1154","Major Sales",24,"Rio Grande do Norte","Nordeste"
"Row1155","Marcelino Vieira",24,"Rio Grande do Norte","Nordeste"
"Row1156","Martins",24,"Rio Grande do Norte","Nordeste"
"Row1157","Maxaranguape",24,"Rio Grande do Norte","Nordeste"
"Row1158","Messias Targino",24,"Rio Grande do Norte","Nordeste"
"Row1159","Montanhas",24,"Rio Grande do Norte","Nordeste"
"Row1160","Monte Alegre",24,"Rio Grande do Norte","Nordeste"
"Row1161","Monte das Gameleiras",24,"Rio Grande do Norte","Nordeste"
"Row1162","Mossoró",24,"Rio Grande do Norte","Nordeste"
"Row1163","Natal",24,"Rio Grande do Norte","Nordeste"
"Row1164","Nísia Floresta",24,"Rio Grande do Norte","Nordeste"
"Row1165","Nova Cruz",24,"Rio Grande do Norte","Nordeste"
"Row1166","Olho d'Água do Borges",24,"Rio Grande do Norte","Nordeste"
"Row1167","Ouro Branco",24,"Rio Grande do Norte","Nordeste"
"Row1168","Paraná",24,"Rio Grande do Norte","Nordeste"
"Row1169","Paraú",24,"Rio Grande do Norte","Nordeste"
"Row1170","Parazinho",24,"Rio Grande do Norte","Nordeste"
"Row1171","Parelhas",24,"Rio Grande do Norte","Nordeste"
"Row1172","Rio do Fogo",24,"Rio Grande do Norte","Nordeste"
"Row1173","Passa e Fica",24,"Rio Grande do Norte","Nordeste"
"Row1174","Passagem",24,"Rio Grande do Norte","Nordeste"
"Row1175","Patu",24,"Rio Grande do Norte","Nordeste"
"Row1176","Santa Maria",24,"Rio Grande do Norte","Nordeste"
"Row1177","Pau dos Ferros",24,"Rio Grande do Norte","Nordeste"
"Row1178","Pedra Grande",24,"Rio Grande do Norte","Nordeste"
"Row1179","Pedra Preta",24,"Rio Grande do Norte","Nordeste"
"Row1180","Pedro Avelino",24,"Rio Grande do Norte","Nordeste"
"Row1181","Pedro Velho",24,"Rio Grande do Norte","Nordeste"
"Row1182","Pendências",24,"Rio Grande do Norte","Nordeste"
"Row1183","Pilões",24,"Rio Grande do Norte","Nordeste"
"Row1184","Poço Branco",24,"Rio Grande do Norte","Nordeste"
"Row1185","Portalegre",24,"Rio Grande do Norte","Nordeste"
"Row1186","Porto do Mangue",24,"Rio Grande do Norte","Nordeste"
"Row1187","Serra Caiada",24,"Rio Grande do Norte","Nordeste"
"Row1188","Pureza",24,"Rio Grande do Norte","Nordeste"
"Row1189","Rafael Fernandes",24,"Rio Grande do Norte","Nordeste"
"Row1190","Rafael Godeiro",24,"Rio Grande do Norte","Nordeste"
"Row1191","Riacho da Cruz",24,"Rio Grande do Norte","Nordeste"
"Row1192","Riacho de Santana",24,"Rio Grande do Norte","Nordeste"
"Row1193","Riachuelo",24,"Rio Grande do Norte","Nordeste"
"Row1194","Rodolfo Fernandes",24,"Rio Grande do Norte","Nordeste"
"Row1195","Tibau",24,"Rio Grande do Norte","Nordeste"
"Row1196","Ruy Barbosa",24,"Rio Grande do Norte","Nordeste"
"Row1197","Santa Cruz",24,"Rio Grande do Norte","Nordeste"
"Row1198","Santana do Matos",24,"Rio Grande do Norte","Nordeste"
"Row1199","Santana do Seridó",24,"Rio Grande do Norte","Nordeste"
"Row1200","Santo Antônio",24,"Rio Grande do Norte","Nordeste"
"Row1201","São Bento do Norte",24,"Rio Grande do Norte","Nordeste"
"Row1202","São Bento do Trairí",24,"Rio Grande do Norte","Nordeste"
"Row1203","São Fernando",24,"Rio Grande do Norte","Nordeste"
"Row1204","São Francisco do Oeste",24,"Rio Grande do Norte","Nordeste"
"Row1205","São Gonçalo do Amarante",24,"Rio Grande do Norte","Nordeste"
"Row1206","São João do Sabugi",24,"Rio Grande do Norte","Nordeste"
"Row1207","São José de Mipibu",24,"Rio Grande do Norte","Nordeste"
"Row1208","São José do Campestre",24,"Rio Grande do Norte","Nordeste"
"Row1209","São José do Seridó",24,"Rio Grande do Norte","Nordeste"
"Row1210","São Miguel",24,"Rio Grande do Norte","Nordeste"
"Row1211","São Miguel do Gostoso",24,"Rio Grande do Norte","Nordeste"
"Row1212","São Paulo do Potengi",24,"Rio Grande do Norte","Nordeste"
"Row1213","São Pedro",24,"Rio Grande do Norte","Nordeste"
"Row1214","São Rafael",24,"Rio Grande do Norte","Nordeste"
"Row1215","São Tomé",24,"Rio Grande do Norte","Nordeste"
"Row1216","São Vicente",24,"Rio Grande do Norte","Nordeste"
"Row1217","Senador Elói de Souza",24,"Rio Grande do Norte","Nordeste"
"Row1218","Senador Georgino Avelino",24,"Rio Grande do Norte","Nordeste"
"Row1219","Serra de São Bento",24,"Rio Grande do Norte","Nordeste"
"Row1220","Serra do Mel",24,"Rio Grande do Norte","Nordeste"
"Row1221","Serra Negra do Norte",24,"Rio Grande do Norte","Nordeste"
"Row1222","Serrinha",24,"Rio Grande do Norte","Nordeste"
"Row1223","Serrinha dos Pintos",24,"Rio Grande do Norte","Nordeste"
"Row1224","Severiano Melo",24,"Rio Grande do Norte","Nordeste"
"Row1225","Sítio Novo",24,"Rio Grande do Norte","Nordeste"
"Row1226","Taboleiro Grande",24,"Rio Grande do Norte","Nordeste"
"Row1227","Taipu",24,"Rio Grande do Norte","Nordeste"
"Row1228","Tangará",24,"Rio Grande do Norte","Nordeste"
"Row1229","Tenente Ananias",24,"Rio Grande do Norte","Nordeste"
"Row1230","Tenente Laurentino Cruz",24,"Rio Grande do Norte","Nordeste"
"Row1231","Tibau do Sul",24,"Rio Grande do Norte","Nordeste"
"Row1232","Timbaúba dos Batistas",24,"Rio Grande do Norte","Nordeste"
"Row1233","Touros",24,"Rio Grande do Norte","Nordeste"
"Row1234","Triunfo Potiguar",24,"Rio Grande do Norte","Nordeste"
"Row1235","Umarizal",24,"Rio Grande do Norte","Nordeste"
"Row1236","Upanema",24,"Rio Grande do Norte","Nordeste"
"Row1237","Várzea",24,"Rio Grande do Norte","Nordeste"
"Row1238","Venha-Ver",24,"Rio Grande do Norte","Nordeste"
"Row1239","Vera Cruz",24,"Rio Grande do Norte","Nordeste"
"Row1240","Viçosa",24,"Rio Grande do Norte","Nordeste"
"Row1241","Vila Flor",24,"Rio Grande do Norte","Nordeste"
"Row1242","Água Branca",25,"Paraíba","Nordeste"
"Row1243","Aguiar",25,"Paraíba","Nordeste"
"Row1244","Alagoa Grande",25,"Paraíba","Nordeste"
"Row1245","Alagoa Nova",25,"Paraíba","Nordeste"
"Row1246","Alagoinha",25,"Paraíba","Nordeste"
"Row1247","Alcantil",25,"Paraíba","Nordeste"
"Row1248","Algodão de Jandaíra",25,"Paraíba","Nordeste"
"Row1249","Alhandra",25,"Paraíba","Nordeste"
"Row1250","São João do Rio do Peixe",25,"Paraíba","Nordeste"
"Row1251","Amparo",25,"Paraíba","Nordeste"
"Row1252","Aparecida",25,"Paraíba","Nordeste"
"Row1253","Araçagi",25,"Paraíba","Nordeste"
"Row1254","Arara",25,"Paraíba","Nordeste"
"Row1255","Araruna",25,"Paraíba","Nordeste"
"Row1256","Areia",25,"Paraíba","Nordeste"
"Row1257","Areia de Baraúnas",25,"Paraíba","Nordeste"
"Row1258","Areial",25,"Paraíba","Nordeste"
"Row1259","Aroeiras",25,"Paraíba","Nordeste"
"Row1260","Assunção",25,"Paraíba","Nordeste"
"Row1261","Baía da Traição",25,"Paraíba","Nordeste"
"Row1262","Bananeiras",25,"Paraíba","Nordeste"
"Row1263","Baraúna",25,"Paraíba","Nordeste"
"Row1264","Barra de Santana",25,"Paraíba","Nordeste"
"Row1265","Barra de Santa Rosa",25,"Paraíba","Nordeste"
"Row1266","Barra de São Miguel",25,"Paraíba","Nordeste"
"Row1267","Bayeux",25,"Paraíba","Nordeste"
"Row1268","Belém",25,"Paraíba","Nordeste"
"Row1269","Belém do Brejo do Cruz",25,"Paraíba","Nordeste"
"Row1270","Bernardino Batista",25,"Paraíba","Nordeste"
"Row1271","Boa Ventura",25,"Paraíba","Nordeste"
"Row1272","Boa Vista",25,"Paraíba","Nordeste"
"Row1273","Bom Jesus",25,"Paraíba","Nordeste"
"Row1274","Bom Sucesso",25,"Paraíba","Nordeste"
"Row1275","Bonito de Santa Fé",25,"Paraíba","Nordeste"
"Row1276","Boqueirão",25,"Paraíba","Nordeste"
"Row1277","Igaracy",25,"Paraíba","Nordeste"
"Row1278","Borborema",25,"Paraíba","Nordeste"
"Row1279","Brejo do Cruz",25,"Paraíba","Nordeste"
"Row1280","Brejo dos Santos",25,"Paraíba","Nordeste"
"Row1281","Caaporã",25,"Paraíba","Nordeste"
"Row1282","Cabaceiras",25,"Paraíba","Nordeste"
"Row1283","Cabedelo",25,"Paraíba","Nordeste"
"Row1284","Cachoeira dos Índios",25,"Paraíba","Nordeste"
"Row1285","Cacimba de Areia",25,"Paraíba","Nordeste"
"Row1286","Cacimba de Dentro",25,"Paraíba","Nordeste"
"Row1287","Cacimbas",25,"Paraíba","Nordeste"
"Row1288","Caiçara",25,"Paraíba","Nordeste"
"Row1289","Cajazeiras",25,"Paraíba","Nordeste"
"Row1290","Cajazeirinhas",25,"Paraíba","Nordeste"
"Row1291","Caldas Brandão",25,"Paraíba","Nordeste"
"Row1292","Camalaú",25,"Paraíba","Nordeste"
"Row1293","Campina Grande",25,"Paraíba","Nordeste"
"Row1294","Capim",25,"Paraíba","Nordeste"
"Row1295","Caraúbas",25,"Paraíba","Nordeste"
"Row1296","Carrapateira",25,"Paraíba","Nordeste"
"Row1297","Casserengue",25,"Paraíba","Nordeste"
"Row1298","Catingueira",25,"Paraíba","Nordeste"
"Row1299","Catolé do Rocha",25,"Paraíba","Nordeste"
"Row1300","Caturité",25,"Paraíba","Nordeste"
"Row1301","Conceição",25,"Paraíba","Nordeste"
"Row1302","Condado",25,"Paraíba","Nordeste"
"Row1303","Conde",25,"Paraíba","Nordeste"
"Row1304","Congo",25,"Paraíba","Nordeste"
"Row1305","Coremas",25,"Paraíba","Nordeste"
"Row1306","Coxixola",25,"Paraíba","Nordeste"
"Row1307","Cruz do Espírito Santo",25,"Paraíba","Nordeste"
"Row1308","Cubati",25,"Paraíba","Nordeste"
"Row1309","Cuité",25,"Paraíba","Nordeste"
"Row1310","Cuitegi",25,"Paraíba","Nordeste"
"Row1311","Cuité de Mamanguape",25,"Paraíba","Nordeste"
"Row1312","Curral de Cima",25,"Paraíba","Nordeste"
"Row1313","Curral Velho",25,"Paraíba","Nordeste"
"Row1314","Damião",25,"Paraíba","Nordeste"
"Row1315","Desterro",25,"Paraíba","Nordeste"
"Row1316","Vista Serrana",25,"Paraíba","Nordeste"
"Row1317","Diamante",25,"Paraíba","Nordeste"
"Row1318","Dona Inês",25,"Paraíba","Nordeste"
"Row1319","Duas Estradas",25,"Paraíba","Nordeste"
"Row1320","Emas",25,"Paraíba","Nordeste"
"Row1321","Esperança",25,"Paraíba","Nordeste"
"Row1322","Fagundes",25,"Paraíba","Nordeste"
"Row1323","Frei Martinho",25,"Paraíba","Nordeste"
"Row1324","Gado Bravo",25,"Paraíba","Nordeste"
"Row1325","Guarabira",25,"Paraíba","Nordeste"
"Row1326","Gurinhém",25,"Paraíba","Nordeste"
"Row1327","Gurjão",25,"Paraíba","Nordeste"
"Row1328","Ibiara",25,"Paraíba","Nordeste"
"Row1329","Imaculada",25,"Paraíba","Nordeste"
"Row1330","Ingá",25,"Paraíba","Nordeste"
"Row1331","Itabaiana",25,"Paraíba","Nordeste"
"Row1332","Itaporanga",25,"Paraíba","Nordeste"
"Row1333","Itapororoca",25,"Paraíba","Nordeste"
"Row1334","Itatuba",25,"Paraíba","Nordeste"
"Row1335","Jacaraú",25,"Paraíba","Nordeste"
"Row1336","Jericó",25,"Paraíba","Nordeste"
"Row1337","João Pessoa",25,"Paraíba","Nordeste"
"Row1338","Juarez Távora",25,"Paraíba","Nordeste"
"Row1339","Juazeirinho",25,"Paraíba","Nordeste"
"Row1340","Junco do Seridó",25,"Paraíba","Nordeste"
"Row1341","Juripiranga",25,"Paraíba","Nordeste"
"Row1342","Juru",25,"Paraíba","Nordeste"
"Row1343","Lagoa",25,"Paraíba","Nordeste"
"Row1344","Lagoa de Dentro",25,"Paraíba","Nordeste"
"Row1345","Lagoa Seca",25,"Paraíba","Nordeste"
"Row1346","Lastro",25,"Paraíba","Nordeste"
"Row1347","Livramento",25,"Paraíba","Nordeste"
"Row1348","Logradouro",25,"Paraíba","Nordeste"
"Row1349","Lucena",25,"Paraíba","Nordeste"
"Row1350","Mãe d'Água",25,"Paraíba","Nordeste"
"Row1351","Malta",25,"Paraíba","Nordeste"
"Row1352","Mamanguape",25,"Paraíba","Nordeste"
"Row1353","Manaíra",25,"Paraíba","Nordeste"
"Row1354","Marcação",25,"Paraíba","Nordeste"
"Row1355","Mari",25,"Paraíba","Nordeste"
"Row1356","Marizópolis",25,"Paraíba","Nordeste"
"Row1357","Massaranduba",25,"Paraíba","Nordeste"
"Row1358","Mataraca",25,"Paraíba","Nordeste"
"Row1359","Matinhas",25,"Paraíba","Nordeste"
"Row1360","Mato Grosso",25,"Paraíba","Nordeste"
"Row1361","Maturéia",25,"Paraíba","Nordeste"
"Row1362","Mogeiro",25,"Paraíba","Nordeste"
"Row1363","Montadas",25,"Paraíba","Nordeste"
"Row1364","Monte Horebe",25,"Paraíba","Nordeste"
"Row1365","Monteiro",25,"Paraíba","Nordeste"
"Row1366","Mulungu",25,"Paraíba","Nordeste"
"Row1367","Natuba",25,"Paraíba","Nordeste"
"Row1368","Nazarezinho",25,"Paraíba","Nordeste"
"Row1369","Nova Floresta",25,"Paraíba","Nordeste"
"Row1370","Nova Olinda",25,"Paraíba","Nordeste"
"Row1371","Nova Palmeira",25,"Paraíba","Nordeste"
"Row1372","Olho d'Água",25,"Paraíba","Nordeste"
"Row1373","Olivedos",25,"Paraíba","Nordeste"
"Row1374","Ouro Velho",25,"Paraíba","Nordeste"
"Row1375","Parari",25,"Paraíba","Nordeste"
"Row1376","Passagem",25,"Paraíba","Nordeste"
"Row1377","Patos",25,"Paraíba","Nordeste"
"Row1378","Paulista",25,"Paraíba","Nordeste"
"Row1379","Pedra Branca",25,"Paraíba","Nordeste"
"Row1380","Pedra Lavrada",25,"Paraíba","Nordeste"
"Row1381","Pedras de Fogo",25,"Paraíba","Nordeste"
"Row1382","Piancó",25,"Paraíba","Nordeste"
"Row1383","Picuí",25,"Paraíba","Nordeste"
"Row1384","Pilar",25,"Paraíba","Nordeste"
"Row1385","Pilões",25,"Paraíba","Nordeste"
"Row1386","Pilõezinhos",25,"Paraíba","Nordeste"
"Row1387","Pirpirituba",25,"Paraíba","Nordeste"
"Row1388","Pitimbu",25,"Paraíba","Nordeste"
"Row1389","Pocinhos",25,"Paraíba","Nordeste"
"Row1390","Poço Dantas",25,"Paraíba","Nordeste"
"Row1391","Poço de José de Moura",25,"Paraíba","Nordeste"
"Row1392","Pombal",25,"Paraíba","Nordeste"
"Row1393","Prata",25,"Paraíba","Nordeste"
"Row1394","Princesa Isabel",25,"Paraíba","Nordeste"
"Row1395","Puxinanã",25,"Paraíba","Nordeste"
"Row1396","Queimadas",25,"Paraíba","Nordeste"
"Row1397","Quixaba",25,"Paraíba","Nordeste"
"Row1398","Remígio",25,"Paraíba","Nordeste"
"Row1399","Pedro Régis",25,"Paraíba","Nordeste"
"Row1400","Riachão",25,"Paraíba","Nordeste"
"Row1401","Riachão do Bacamarte",25,"Paraíba","Nordeste"
"Row1402","Riachão do Poço",25,"Paraíba","Nordeste"
"Row1403","Riacho de Santo Antônio",25,"Paraíba","Nordeste"
"Row1404","Riacho dos Cavalos",25,"Paraíba","Nordeste"
"Row1405","Rio Tinto",25,"Paraíba","Nordeste"
"Row1406","Salgadinho",25,"Paraíba","Nordeste"
"Row1407","Salgado de São Félix",25,"Paraíba","Nordeste"
"Row1408","Santa Cecília",25,"Paraíba","Nordeste"
"Row1409","Santa Cruz",25,"Paraíba","Nordeste"
"Row1410","Santa Helena",25,"Paraíba","Nordeste"
"Row1411","Santa Inês",25,"Paraíba","Nordeste"
"Row1412","Santa Luzia",25,"Paraíba","Nordeste"
"Row1413","Santana de Mangueira",25,"Paraíba","Nordeste"
"Row1414","Santana dos Garrotes",25,"Paraíba","Nordeste"
"Row1415","Joca Claudino",25,"Paraíba","Nordeste"
"Row1416","Santa Rita",25,"Paraíba","Nordeste"
"Row1417","Santa Teresinha",25,"Paraíba","Nordeste"
"Row1418","Santo André",25,"Paraíba","Nordeste"
"Row1419","São Bento",25,"Paraíba","Nordeste"
"Row1420","São Bentinho",25,"Paraíba","Nordeste"
"Row1421","São Domingos do Cariri",25,"Paraíba","Nordeste"
"Row1422","São Domingos",25,"Paraíba","Nordeste"
"Row1423","São Francisco",25,"Paraíba","Nordeste"
"Row1424","São João do Cariri",25,"Paraíba","Nordeste"
"Row1425","São João do Tigre",25,"Paraíba","Nordeste"
"Row1426","São José da Lagoa Tapada",25,"Paraíba","Nordeste"
"Row1427","São José de Caiana",25,"Paraíba","Nordeste"
"Row1428","São José de Espinharas",25,"Paraíba","Nordeste"
"Row1429","São José dos Ramos",25,"Paraíba","Nordeste"
"Row1430","São José de Piranhas",25,"Paraíba","Nordeste"
"Row1431","São José de Princesa",25,"Paraíba","Nordeste"
"Row1432","São José do Bonfim",25,"Paraíba","Nordeste"
"Row1433","São José do Brejo do Cruz",25,"Paraíba","Nordeste"
"Row1434","São José do Sabugi",25,"Paraíba","Nordeste"
"Row1435","São José dos Cordeiros",25,"Paraíba","Nordeste"
"Row1436","São Mamede",25,"Paraíba","Nordeste"
"Row1437","São Miguel de Taipu",25,"Paraíba","Nordeste"
"Row1438","São Sebastião de Lagoa de Roça",25,"Paraíba","Nordeste"
"Row1439","São Sebastião do Umbuzeiro",25,"Paraíba","Nordeste"
"Row1440","Sapé",25,"Paraíba","Nordeste"
"Row1441","São Vicente do Seridó",25,"Paraíba","Nordeste"
"Row1442","Serra Branca",25,"Paraíba","Nordeste"
"Row1443","Serra da Raiz",25,"Paraíba","Nordeste"
"Row1444","Serra Grande",25,"Paraíba","Nordeste"
"Row1445","Serra Redonda",25,"Paraíba","Nordeste"
"Row1446","Serraria",25,"Paraíba","Nordeste"
"Row1447","Sertãozinho",25,"Paraíba","Nordeste"
"Row1448","Sobrado",25,"Paraíba","Nordeste"
"Row1449","Solânea",25,"Paraíba","Nordeste"
"Row1450","Soledade",25,"Paraíba","Nordeste"
"Row1451","Sossêgo",25,"Paraíba","Nordeste"
"Row1452","Sousa",25,"Paraíba","Nordeste"
"Row1453","Sumé",25,"Paraíba","Nordeste"
"Row1454","Tacima",25,"Paraíba","Nordeste"
"Row1455","Taperoá",25,"Paraíba","Nordeste"
"Row1456","Tavares",25,"Paraíba","Nordeste"
"Row1457","Teixeira",25,"Paraíba","Nordeste"
"Row1458","Tenório",25,"Paraíba","Nordeste"
"Row1459","Triunfo",25,"Paraíba","Nordeste"
"Row1460","Uiraúna",25,"Paraíba","Nordeste"
"Row1461","Umbuzeiro",25,"Paraíba","Nordeste"
"Row1462","Várzea",25,"Paraíba","Nordeste"
"Row1463","Vieirópolis",25,"Paraíba","Nordeste"
"Row1464","Zabelê",25,"Paraíba","Nordeste"
"Row1465","Abreu e Lima",26,"Pernambuco","Nordeste"
"Row1466","Afogados da Ingazeira",26,"Pernambuco","Nordeste"
"Row1467","Afrânio",26,"Pernambuco","Nordeste"
"Row1468","Agrestina",26,"Pernambuco","Nordeste"
"Row1469","Água Preta",26,"Pernambuco","Nordeste"
"Row1470","Águas Belas",26,"Pernambuco","Nordeste"
"Row1471","Alagoinha",26,"Pernambuco","Nordeste"
"Row1472","Aliança",26,"Pernambuco","Nordeste"
"Row1473","Altinho",26,"Pernambuco","Nordeste"
"Row1474","Amaraji",26,"Pernambuco","Nordeste"
"Row1475","Angelim",26,"Pernambuco","Nordeste"
"Row1476","Araçoiaba",26,"Pernambuco","Nordeste"
"Row1477","Araripina",26,"Pernambuco","Nordeste"
"Row1478","Arcoverde",26,"Pernambuco","Nordeste"
"Row1479","Barra de Guabiraba",26,"Pernambuco","Nordeste"
"Row1480","Barreiros",26,"Pernambuco","Nordeste"
"Row1481","Belém de Maria",26,"Pernambuco","Nordeste"
"Row1482","Belém do São Francisco",26,"Pernambuco","Nordeste"
"Row1483","Belo Jardim",26,"Pernambuco","Nordeste"
"Row1484","Betânia",26,"Pernambuco","Nordeste"
"Row1485","Bezerros",26,"Pernambuco","Nordeste"
"Row1486","Bodocó",26,"Pernambuco","Nordeste"
"Row1487","Bom Conselho",26,"Pernambuco","Nordeste"
"Row1488","Bom Jardim",26,"Pernambuco","Nordeste"
"Row1489","Bonito",26,"Pernambuco","Nordeste"
"Row1490","Brejão",26,"Pernambuco","Nordeste"
"Row1491","Brejinho",26,"Pernambuco","Nordeste"
"Row1492","Brejo da Madre de Deus",26,"Pernambuco","Nordeste"
"Row1493","Buenos Aires",26,"Pernambuco","Nordeste"
"Row1494","Buíque",26,"Pernambuco","Nordeste"
"Row1495","Cabo de Santo Agostinho",26,"Pernambuco","Nordeste"
"Row1496","Cabrobó",26,"Pernambuco","Nordeste"
"Row1497","Cachoeirinha",26,"Pernambuco","Nordeste"
"Row1498","Caetés",26,"Pernambuco","Nordeste"
"Row1499","Calçado",26,"Pernambuco","Nordeste"
"Row1500","Calumbi",26,"Pernambuco","Nordeste"
"Row1501","Camaragibe",26,"Pernambuco","Nordeste"
"Row1502","Camocim de São Félix",26,"Pernambuco","Nordeste"
"Row1503","Camutanga",26,"Pernambuco","Nordeste"
"Row1504","Canhotinho",26,"Pernambuco","Nordeste"
"Row1505","Capoeiras",26,"Pernambuco","Nordeste"
"Row1506","Carnaíba",26,"Pernambuco","Nordeste"
"Row1507","Carnaubeira da Penha",26,"Pernambuco","Nordeste"
"Row1508","Carpina",26,"Pernambuco","Nordeste"
"Row1509","Caruaru",26,"Pernambuco","Nordeste"
"Row1510","Casinhas",26,"Pernambuco","Nordeste"
"Row1511","Catende",26,"Pernambuco","Nordeste"
"Row1512","Cedro",26,"Pernambuco","Nordeste"
